Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa),,,,
2,885.54,573.62,54.76,590,344,261,1.8,0.045,0.25,0.006,0.001,0.001,206,,,,
1.2,919.36,702.81,62.31,690,319,972,0.5,0.0024,0.43,0.005,0.001,0.041,209,,,,
0.6,876.48,576.18,77.82,590,257,396,1,0.043,0.27,0.012,0.001,0.001,191,,,,
1.6,889.31,577.09,57.32,570,245,394,1.4,0.045,0.27,0.003,0.001,0.001,212,,,,
1.5,890.47,571.15,56.63,570,253,385,1.2,0.05,0.23,0.0049,0.001,0.001,215,,,,
1,885.77,575.67,66.53,590,286,348,1.2,0.06,0.43,0.004,0.001,0.001,213,,,,
2,892.33,576.53,54.76,590,397,355,1.8,0.0439,0.3,0.0049,0.001,0.001,223,,,,
1.2,878.33,563.93,64.86,590,384,403,1.2,0.05,0.26,0.005,0.001,0.001,172,,,,
2,874.21,571.13,54.6,590,425,337,1.4,0.05,0.26,0.005,0.001,0.001,193,,,,
0.8,915.2,699.72,79.38,660,364,795,0.3,0.0023,0.07,0.007,0.001,0.0579,153,,,,
0.65,895.61,577.52,76.54,570,268,377,1,0.045,0.27,0.002,0.001,0.001,201,,,,
0.8,918.01,700.56,79.38,660,426,800,0.3,0.0027,0.05,0.006,0.001,0.059,146,,,,
0.7,912.79,699.42,81.88,660,428,760,0.3,0.0022,0.06,0.008,0.001,0.062,135,,,,
0.7,902.61,566.77,72,670,426,930,0.8,0.04,0.17,0.006,0.001,0.001,161,,,,
1.2,879.96,574.14,64.86,590,312,383,1.2,0.06,0.33,0.005,0.001,0.001,196,,,,
2,899.92,683.81,54.58,590,453,182,2.2,0.04,0.21,0.003,0.001,0.001,198,,,,
0.7,893.27,581.7,77.44,590,278,349,0.8,0.06,0.24,0.002,0.001,0.001,177,,,,
0.65,918.12,565.48,77.4,670,426,915,0.8,0.033,0.15,0.004,0.001,0.001,166,,,,
2.5,895.46,570.55,53.76,670,426,900,0.8,0.045,0.2,0.006,0.001,0.001,173,,,,
0.9,902.66,585.95,69.83,690,307,990,0.5,0.0027,0.5,0.004,0.022,0.051,240,,,,
1,907.29,569.48,74.23,670,427,937,0.8,0.035,0.16,0.002,0.001,0.001,179,,,,
3,889.4,578.65,44.47,590,246,404,1.8,0.05,0.31,0.005,0.001,0.001,214,,,,
2.5,878.92,572.72,53.73,590,256,388,1.8,0.05,0.23,0.004,0.001,0.001,218,,,,
1.9,889.07,684.62,53.95,570,449,307,1.8,0.025,0.2,0.005,0.001,0.001,192,,,,
0.8,927.36,702.61,79.38,660,428,795,0.3,0.002,0.07,0.005,0.001,0.062,138,,,,
1.5,885.3,680.06,60.05,570,414,307,1.2,0.035,0.22,0.011,0.001,0.001,193,,,,
1.5,890.61,578.52,56.63,570,245,395,1.2,0.05,0.27,0.004,0.001,0.001,206,,,,
1.25,915.22,701.68,71.64,660,365,790,0.3,0.0015,0.07,0.003,0.001,0.062,142,,,,
1.9,885.14,685.36,53.95,570,248,412,1.8,0.03,0.19,0.002,0.001,0.001,192,,,,
1,920.74,697.42,77.2,660,426,810,0.6,0.0024,0.06,0.005,0.001,0.066,155,,,,
1.5,877.17,576.4,56.63,570,254,324,1.2,0.045,0.32,0.005,0.001,0.001,214,,,,
0.8,918.08,574.13,74,690,305,990,1.2,0.003,0.34,0.006,0.001,0.001,209,,,,
2,890.65,683.44,54.58,570,374,341,2.2,0.03,0.22,0.005,0.001,0.001,198,,,,
3,893.12,571.63,44.47,570,513,152,1.8,0.04,0.27,0.007,0.001,0.001,216,,,,
1.58,881.96,572.54,57.39,570,373,396,1.5,0.06,0.42,0.004,0.001,0.001,182,,,,
1.2,914.27,701.65,62.31,690,343,916,0.5,0.0029,0.4,0.005,0.001,0.041,205,,,,
1.95,878.19,574.97,53.05,570,383,380,1.5,0.06,0.42,0.004,0.001,0.001,213,,,,
1.95,878.19,574.97,53.05,570,383,380,1.5,0.06,0.42,0.004,0.001,0.001,213,,,,
1.5,887.99,574.04,59.66,570,267,370,1.2,0.07,0.3799,0.003,0.001,0.001,182,,,,
0.78,889.06,572.96,73.7,590,247,405,1.2,0.05,0.27,0.006,0.001,0.001,184,,,,
1.55,888.16,578.15,58.63,570,374,351,1.4,0.045,0.25,0.004,0.001,0.001,206,,,,
1.2,923.58,700.6,72.76,660,365,808,0.3,0.0019,0.07,0.004,0.001,0.058,138,,,,
1.5,892.53,573.81,60.05,590,395,392,1.2,0.05,0.26,0.006,0.001,0.001,213,,,,
0.7,897.51,547.24,69.71,670,428,900,0.6,0.045,0.15,0.006,0.001,0.001,158,,,,
1,925.84,701.68,71.29,690,306,978,0.5,0.0032,0.45,0.006,0.001,0.04,240,,,,
3,898.96,571.49,44.47,570,466,202,1.8,0.045,0.27,0.006,0.001,0.001,217,,,,
1.2,916.04,572.76,69.2,670,428,930,0.8,0.033,0.15,0.004,0.001,0.001,164,,,,
0.9,892.72,577.09,69.13,570,302,305,1.2,0.06,0.44,0.004,0.001,0.001,201,,,,
1.4,880.59,570.07,59.51,590,264,381,1.2,0.045,0.27,0.004,0.001,0.001,206,,,,
0.61,905.2,569.61,77.21,670,427,917,0.8,0.035,0.18,0.007,0.001,0.001,173,,,,
1.02,891.68,571.26,70.92,590,260,391,1.2,0.05,0.23,0.002,0.001,0.001,207,,,,
0.7,905.75,700.23,81.88,660,365,780,0.3,0.003,0.05,0.002,0.001,0.059,149,,,,
0.8,895.45,573.52,70.39,670,426,900,0.8,0.05,0.18,0.002,0.001,0.001,179,,,,
1,898.54,575.61,72.11,590,253,399,1.2,0.05,0.44,0.008,0.001,0.001,215,,,,
1,915.23,698.75,77.2,660,427,810,0.3,0.0019,0.07,0.003,0.001,0.064,126,,,,
1.5,879.43,577.33,56.63,570,243,405,1.2,0.05,0.3,0.006,0.001,0.001,212,,,,
0.95,888.22,581.15,67.97,590,248,414,1.2,0.04,0.22,0.003,0.001,0.001,207,,,,
0.7,921.1,698.77,81.88,660,427,790,0.3,0.0027,0.05,0.006,0.001,0.052,137,,,,
0.85,925.73,702.05,79.65,660,426,811,0.3,0.0013,0.07,0.008,0.001,0.06,136,,,,
0.6,917.15,700.58,79.9,690,305,988,0.5,0.0027,0.4399,0.007,0.001,0.041,203,,,,
0.8,912.19,700.58,79.38,660,367,790,0.3,0.0021,0.06,0.003,0.001,0.061,133,,,,
1.2,910.89,569.78,69.2,670,425,910,0.8,0.0399,0.1899,0.007,0.001,0.001,170,,,,
1.2,882.22,575.11,67.63,570,366,414,1.2,0.04,0.23,0.005,0.001,0.001,182,,,,
1.2,912.51,564.85,69.2,670,424,895,0.8,0.04,0.16,0.006,0.001,0.001,178,,,,
1.4,917.08,702.09,59.8,690,325,970,0.5,0.0031,0.4699,0.006,0.001,0.0439,209,,,,
1.2,888.86,574.73,66.47,590,455,307,1.2,0.07,0.45,0.004,0.001,0.001,188,,,,
0.58,883.67,565.33,76.56,570,291,314,1,0.07,0.4,0.006,0.001,0.001,240,,,,
1.8,887.13,575.69,54.38,570,289,316,1.4,0.045,0.26,0.003,0.001,0.001,218,,,,
1.5,903.62,562.34,70.48,670,424,900,0.8,0.045,0.15,0.007,0.001,0.001,179,,,,
0.7,920.52,701.07,81.88,660,429,810,0.3,0.002,0.07,0.007,0.001,0.065,144,,,,
1.6,889.55,683.29,57.13,590,331,304,1.8,0.03,0.22,0.007,0.001,0.001,198,,,,
0.8,900.63,571.3,74.94,570,292,326,1.2,0.06,0.42,0.006,0.001,0.001,192,,,,
1.54,887.84,576.03,58.47,590,262,373,1.5,0.05,0.41,0.0089,0.001,0.001,185,,,,
1.5,890.12,569.92,56.2,570,273,362,1.2,0.05,0.4,0.005,0.001,0.001,195,,,,
0.63,888.1,569.94,77.61,570,245,375,0.8,0.05,0.42,0.011,0.001,0.001,220,,,,
0.8,926.77,701.26,79.38,660,367,790,0.3,0.0026,0.07,0.007,0.001,0.067,142,,,,
0.75,906.24,701.85,74.37,690,306,990,0.5,0.0027,0.4,0.007,0.001,0.035,202,,,,
1,908.23,565.1,74.23,670,426,926,0.8,0.04,0.19,0.005,0.001,0.001,179,,,,
1,902.11,566.1,74.23,670,425,933,0.8,0.035,0.15,0.002,0.001,0.001,178,,,,
0.8,896.06,564.3,72.37,670,427,909,0.8,0.035,0.15,0.003,0.001,0.001,161,,,,
0.7,898.53,563.84,72,670,426,930,0.8,0.035,0.15,0.003,0.001,0.001,163,,,,
0.6,911.74,567.99,79.1,670,425,900,0.8,0.05,0.16,0.004,0.001,0.001,168,,,,
2,894.95,573.96,57.44,570,275,409,1.4,0.045,0.26,0.004,0.001,0.001,204,,,,
0.7,866.87,575.02,77.44,590,245,420,1,0.045,0.26,0.004,0.001,0.001,205,,,,
1.5,891.78,682.86,56.11,570,245,405,1.4,0.04,0.18,0.002,0.001,0.001,208,,,,
1.2,874.7,569.95,64.86,590,246,419,1.2,0.05,0.3,0.022,0.001,0.001,196,,,,
1.2,915.67,698.81,62.31,690,306,1020,1,0.0023,0.43,0.008,0.001,0.042,213,,,,
1.2,890.6,574.9,66.47,570,441,279,1.2,0.0599,0.4199,0.006,0.001,0.001,212,,,,
1,912.52,560.96,72.87,670,427,930,0.8,0.04,0.18,0.0089,0.001,0.001,170,,,,
0.7,902.96,569.53,72,670,428,920,0.8,0.035,0.16,0.002,0.001,0.001,163,,,,
1,919.01,699.81,77.2,660,428,779,0.3,0.0027,0.06,0.002,0.001,0.053,140,,,,
1.2,882.73,578.16,62.06,590,254,395,1.2,0.06,0.25,0.002,0.001,0.001,206,,,,
0.8,912.12,697.99,79.38,660,364,795,0.3,0.0018,0.07,0.004,0.001,0.065,133,,,,
1.54,882.96,578.09,58.47,590,371,387,1.5,0.06,0.43,0.005,0.001,0.001,185,,,,
0.5,884.03,564.68,79.8,570,279,366,1,0.05,0.26,0.002,0.001,0.001,202,,,,
1.6,877.37,571.34,59.05,570,279,377,1.4,0.04,0.31,0.002,0.001,0.001,199,,,,
1.2,915.04,563.9,69.2,670,425,915,0.8,0.035,0.18,0.002,0.001,0.001,170,,,,
0.8,910.11,573.83,74,670,428,914,1.2,0.002,0.34,0.002,0.001,0.001,185,,,,
1.85,888.15,572.4,52.68,570,366,360,1.5,0.0599,0.4399,0.006,0.001,0.001,190,,,,
1.2,881.92,570.29,62.06,570,266,368,1.2,0.045,0.3,0.004,0.001,0.001,200,,,,
1.5,886.99,568.61,62.05,590,394,368,1.2,0.07,0.26,0.007,0.001,0.001,217,,,,
1.5,889.82,620.76,56.06,600,244,435,1,0.08,1.37,0.0469,0.035,0.017,391,,,,
1.5,885.36,619.22,56.06,600,258,398,1,0.08,1.37,0.0469,0.035,0.017,374,,,,
2.5,872.61,572.41,53.64,590,246,385,1.4,0.045,0.23,0.007,0.001,0.001,209,,,,
1,880.18,570.79,66.53,590,376,379,1.2,0.06,0.42,0.004,0.001,0.001,213,,,,
1.6,902.83,572.43,68.56,670,424,900,0.8,0.04,0.17,0.004,0.001,0.001,154,,,,
1.38,899.85,582.53,59.66,590,287,347,1.2,0.05,0.42,0.007,0.001,0.001,185,,,,
2,916.82,700.17,59.42,670,425,900,0.5,0.0024,0.08,0.004,0.001,0.061,150,,,,
0.7,883.03,576.46,75.93,590,249,402,0.8,0.045,0.24,0.004,0.001,0.001,210,,,,
0.7,878.79,579.6,74.75,570,247,410,1,0.06,0.32,0.004,0.001,0.001,210,,,,
0.75,914.51,698.97,80.63,660,427,780,0.3,0.002,0.07,0.004,0.001,0.055,135,,,,
0.95,891.18,574.38,67.97,590,261,375,1.2,0.05,0.3,0.004,0.001,0.001,210,,,,
1.2,899.76,573.25,65.51,570,246,395,1.2,0.06,0.44,0.003,0.001,0.001,205,,,,
1.6,889.92,569.09,57.32,590,306,329,1.4,0.035,0.2399,0.002,0.001,0.001,212,,,,
1,886.03,575.46,66.27,590,293,342,1.2,0.05,0.27,0.006,0.001,0.001,207,,,,
1,871.14,574.12,65.77,590,409,378,1.2,0.045,0.26,0.012,0.001,0.001,210,,,,
1.5,874.83,575.64,60.05,590,367,405,1.2,0.045,0.23,0.004,0.001,0.001,213,,,,
1.38,880.14,563.35,59.66,590,261,374,1.2,0.07,0.4,0.005,0.001,0.001,200,,,,
0.8,892.08,572.73,74.94,590,259,395,1.2,0.07,0.41,0.004,0.001,0.001,221,,,,
1,875.24,573.15,65.77,590,245,404,1.2,0.04,0.26,0.002,0.001,0.001,189,,,,
0.9,889.22,571.49,69.9,570,247,380,1.2,0.06,0.44,0.007,0.001,0.001,220,,,,
2,885.68,686.74,54.58,590,246,412,2.2,0.04,0.21,0.004,0.001,0.001,192,,,,
1.4,885.5,574.81,59.09,570,365,380,1.2,0.06,0.45,0.006,0.001,0.001,185,,,,
1,891.36,571.98,72.11,590,246,390,1,0.06,0.44,0.004,0.001,0.001,211,,,,
0.6,923.74,699.49,82.17,670,424,915,0.5,0.002,0.06,0.004,0.001,0.06,159,,,,
1,884.1,572.72,68.38,590,244,395,1.2,0.045,0.26,0.013,0.001,0.001,220,,,,
1.2,888.09,577.47,64.86,590,247,403,1.2,0.05,0.28,0.004,0.001,0.001,180,,,,
1.6,891.57,680.64,57.13,570,247,381,1.8,0.035,0.22,0.004,0.001,0.001,192,,,,
1.6,867.88,683.34,57.13,570,267,367,1.8,0.042,0.2,0.013,0.001,0.001,202,,,,
0.7,919.12,701.33,81.88,660,428,778,0.3,0.0021,0.07,0.002,0.001,0.058,135,,,,
0.8,907.23,569.95,72.37,670,428,898,0.8,0.04,0.15,0.005,0.001,0.001,158,,,,
2.25,894.82,573.57,53.94,570,388,390,1.5,0.06,0.42,0.007,0.001,0.001,215,,,,
0.63,906.25,571.12,75.43,550,260,346,0.8,0.035,0.22,0.002,0.001,0.001,212,,,,
2,884.73,573.41,49.1,590,245,430,1.8,0.05,0.24,0.003,0.001,0.001,223,,,,
1.2,880.6,571.14,61.56,590,251,446,1.2,0.05,0.27,0.006,0.001,0.001,196,,,,
1.6,917.01,567.51,68.56,670,426,930,0.8,0.04,0.18,0.002,0.001,0.001,178,,,,
1,883.71,575.8,72.11,590,320,314,1.2,0.06,0.44,0.015,0.001,0.001,205,,,,
0.6,870.5,572.48,79.8,590,388,289,0.7,0.05,0.4,0.003,0.001,0.001,234,,,,
0.55,883.2,571.45,81.47,590,365,426,1,0.05,0.4,0.003,0.001,0.001,244,,,,
0.8,912.65,701.36,73.2,690,305,971,0.5,0.0034,0.35,0.004,0.001,0.041,195,,,,
0.7,919.92,699.06,81.88,670,427,874,0.3,0.0023,0.06,0.005,0.001,0.062,147,,,,
0.7,930.64,701.33,76.53,690,305,970,0.5,0.0025,0.41,0.006,0.001,0.041,209,,,,
1,905.28,562.44,74.23,670,428,920,0.8,0.04,0.16,0.004,0.001,0.001,161,,,,
2,889.02,575.4,54.76,590,250,416,1.8,0.06,0.25,0.005,0.001,0.001,221,,,,
1.6,894.21,685.54,57.13,570,398,338,1.8,0.04,0.21,0.008,0.001,0.001,198,,,,
1.2,916.37,571.43,69.2,670,427,929,0.8,0.035,0.16,0.004,0.001,0.001,156,,,,
0.8,882.48,565.34,74.69,570,306,335,1.2,0.05,0.31,0.003,0.001,0.001,210,,,,
1.5,893.79,570.29,60.05,590,245,405,1.2,0.05,0.27,0.004,0.001,0.001,212,,,,
2,873.31,578.09,49.1,590,378,376,1.8,0.045,0.3,0.006,0.001,0.001,218,,,,
1.8,894.92,577.02,53.95,590,245,390,1.5,0.06,0.46,0.011,0.001,0.001,185,,,,
1.2,894.32,572.93,66.47,590,370,405,1.2,0.0599,0.43,0.0099,0.001,0.001,182,,,,
1,894.26,578.48,66.53,590,280,372,1.2,0.06,0.45,0.005,0.001,0.001,195,,,,
1,892.93,576.21,72.11,590,258,410,1.2,0.06,0.45,0.005,0.001,0.001,212,,,,
1,890.94,576.83,66.53,590,280,372,1.2,0.06,0.45,0.005,0.001,0.001,212,,,,
0.9,921.66,591.76,69.83,690,346,951,0.5,0.0033,0.64,0.008,0.024,0.063,248,,,,
0.9,918.85,699.38,79.44,660,367,798,0.6,0.0021,0.05,0.004,0.001,0.06,147,,,,
0.8,892.98,573.6,74.94,570,253,374,1.2,0.07,0.49,0.006,0.001,0.001,210,,,,
0.8,912.69,703.39,79.38,660,366,790,0.3,0.0023,0.07,0.007,0.001,0.0579,148,,,,
0.7,881.21,573.32,75.93,590,367,390,1,0.045,0.25,0.014,0.001,0.001,198,,,,
0.7,927.27,699.21,78.21,690,306,1008,0.5,0.0021,0.3899,0.004,0.001,0.041,212,,,,
2.3,910.66,698.29,61.18,690,306,1005,0.3,0.0024,0.07,0.008,0.001,0.055,142,,,,
1.2,913.05,694.53,69.5,660,369,749,1,0.0023,0.06,0.005,0.001,0.059,184,,,,
1.6,901.37,567.92,68.56,670,424,915,0.8,0.04,0.18,0.005,0.001,0.001,179,,,,
0.63,902.76,570.63,75.43,570,270,350,0.8,0.04,0.2,0.004,0.001,0.001,205,,,,
1,883.32,572.94,66.27,570,391,308,1.2,0.04,0.29,0.005,0.001,0.001,207,,,,
2.25,902.58,583.96,48.91,570,272,351,1.5,0.07,0.41,0.004,0.001,0.001,212,,,,
0.7,900.83,570.4,69.71,670,426,900,0.6,0.038,0.16,0.005,0.001,0.001,149,,,,
1.8,888.25,559.3,68.33,670,427,915,0.8,0.035,0.16,0.002,0.001,0.001,179,,,,
2,886.93,682.69,54.58,570,464,277,2.2,0.045,0.2,0.004,0.001,0.001,192,,,,
1.5,889.12,574.15,62.05,590,403,382,1.2,0.05,0.26,0.005,0.001,0.001,208,,,,
1,879.8,576.98,65.77,590,312,317,1.2,0.045,0.26,0.008,0.001,0.001,185,,,,
1.5,888.08,576.21,60.05,590,245,405,1.2,0.05,0.28,0.004,0.001,0.001,212,,,,
1.2,880.61,573.89,65.83,590,246,405,1.2,0.045,0.25,0.003,0.001,0.001,180,,,,
1.6,922.94,702.68,67.46,660,426,773,0.3,0.0023,0.06,0.006,0.001,0.06,145,,,,
1.25,908.22,567.93,65.84,590,369,390,0.8,0.03,0.22,0.005,0.001,0.001,199,,,,
1.25,903.97,568.88,65.84,590,310,404,0.8,0.03,0.24,0.002,0.001,0.001,204,,,,
0.8,874.31,574.66,72.5,590,248,390,1.2,0.043,0.27,0.002,0.001,0.001,208,,,,
2.5,878.39,570.92,53.73,570,246,398,1.8,0.045,0.31,0.002,0.001,0.001,204,,,,
0.7,875.11,568.47,75.93,590,275,393,1,0.06,0.24,0.006,0.001,0.001,181,,,,
0.7,916.89,701.77,81.88,660,426,780,0.3,0.0023,0.07,0.006,0.001,0.057,139,,,,
1.2,907.97,566.42,69.2,670,425,900,0.8,0.05,0.17,0.006,0.001,0.001,165,,,,
0.6,884.97,571.66,75.76,590,280,373,1,0.045,0.25,0.003,0.001,0.001,228,,,,
2.5,895.43,676.62,53.55,570,297,316,2.2,0.04,0.22,0.007,0.001,0.001,195,,,,
0.7,883.5,573.65,75.93,590,245,420,1,0.05,0.28,0.004,0.001,0.001,204,,,,
0.8,911.75,571.55,72.37,670,427,920,0.8,0.045,0.16,0.0089,0.001,0.001,178,,,,
1.54,885.99,572.61,58.47,600,270,381,1.5,0.06,0.44,0.004,0.001,0.001,185,,,,
1.5,882.52,580.59,60.05,570,247,390,1.2,0.06,0.27,0.005,0.001,0.001,214,,,,
1.2,914.79,702.82,62.31,690,305,1068,0.5,0.0029,0.4,0.005,0.001,0.041,209,,,,
0.7,916.6,699.47,81.88,670,427,922,0.7,0.0015,0.07,0.003,0.001,0.062,150,,,,
1.6,889.81,576.39,57.32,570,247,340,1.4,0.05,0.28,0.005,0.001,0.001,218,,,,
2,891.01,571.94,51.86,590,249,387,1.5,0.06,0.4,0.004,0.001,0.001,212,,,,
3,876.62,571.84,44.47,570,267,362,1.8,0.05,0.28,0.005,0.001,0.001,211,,,,
1,918.97,699.79,68.59,690,305,990,0.5,0.0025,0.44,0.005,0.001,0.042,219,,,,
0.7,919.98,697.29,78.21,690,306,1010,0.5,0.0031,0.43,0.006,0.001,0.04,211,,,,
0.8,897.99,567.96,72.37,670,427,930,0.8,0.035,0.14,0.006,0.001,0.001,172,,,,
1.5,879.96,575.38,56.2,570,245,405,1.2,0.06,0.4,0.002,0.001,0.001,230,,,,
1.1,890.73,577.16,68.67,590,247,405,1.2,0.045,0.2599,0.003,0.001,0.001,200,,,,
1.1,888.33,575.34,68.67,590,289,428,1.2,0.04,0.26,0.006,0.001,0.001,199,,,,
0.7,883.29,576.74,77.44,590,299,340,1,0.045,0.26,0.003,0.001,0.001,177,,,,
1.85,888.47,572.47,52.68,590,264,385,1.5,0.06,0.41,0.002,0.001,0.001,215,,,,
0.7,929.25,703.43,81.88,660,428,732,0.3,0.0031,0.06,0.005,0.001,0.057,139,,,,
0.75,909.9,698.48,80.63,660,365,810,0.3,0.003,0.05,0.002,0.001,0.059,140,,,,
0.8,920.32,698.82,80.81,660,425,720,0.3,0.002,0.07,0.004,0.001,0.06,135,,,,
0.55,875.67,569.63,77.76,590,246,405,1,0.06,0.46,0.006,0.001,0.001,211,,,,
0.7,901.58,550.9,72.04,670,427,858,0.6,0.04,0.15,0.005,0.001,0.001,148,,,,
1.5,882.73,573.2,59.66,570,266,378,1.2,0.05,0.41,0.003,0.001,0.001,182,,,,
2.5,890.1,572.76,53.73,570,337,264,1.8,0.043,0.27,0.004,0.001,0.001,205,,,,
1.9,896.55,581.63,53.71,590,246,410,1.5,0.07,0.44,0.005,0.001,0.001,205,,,,
1.5,889.23,573.7,56.63,570,255,396,1.2,0.05,0.29,0.008,0.001,0.001,217,,,,
0.8,886.93,575.22,72.5,570,422,303,1.2,0.05,0.41,0.007,0.001,0.001,213,,,,
1,920.89,704.34,77.2,660,429,810,0.3,0.002,0.0599,0.0049,0.001,0.0619,159,,,,
1.6,906.15,573.81,57.32,590,249,385,1.4,0.05,0.25,0.005,0.001,0.001,205,,,,
0.75,902.57,567.86,67.54,670,426,900,0.8,0.0299,0.1599,0.004,0.001,0.001,158,,,,
1.25,906.67,568.32,67.93,670,427,895,0.8,0.0299,0.14,0.006,0.001,0.001,159,,,,
2.5,903.2,563.11,57.62,670,428,899,0.8,0.035,0.17,0.003,0.001,0.001,179,,,,
1.8,893.21,563.21,64.67,670,425,869,0.8,0.045,0.17,0.007,0.001,0.001,179,,,,
1.15,888.44,567.28,67.25,590,387,356,1.2,0.05,0.28,0.01,0.001,0.001,202,,,,
1.6,887.45,680.93,57.13,570,449,269,1.8,0.04,0.25,0.012,0.001,0.001,192,,,,
0.9,901.08,564.86,69,670,428,915,0.8,0.045,0.15,0.002,0.001,0.001,159,,,,
0.55,880.26,573.52,77.76,570,258,375,0.8,0.055,0.43,0.002,0.001,0.001,216,,,,
1.2,887.91,575.25,65.31,590,245,405,1.2,0.06,0.28,0.004,0.001,0.001,181,,,,
1,912.9,562.53,72.87,670,428,930,0.8,0.04,0.17,0.007,0.001,0.001,173,,,,
1.6,885.3,680.1,57.13,590,246,410,1.8,0.03,0.25,0.006,0.001,0.001,192,,,,
1.5,893.41,575.95,56.2,570,247,404,1.2,0.06,0.45,0.008,0.001,0.001,185,,,,
1,886.31,572.69,66.27,590,373,385,1.2,0.05,0.2399,0.003,0.001,0.001,218,,,,
1.25,901.24,575.26,67.93,670,426,863,0.8,0.04,0.17,0.004,0.001,0.001,156,,,,
1,890.18,572.57,66.53,590,285,366,1.2,0.06,0.44,0.003,0.001,0.001,212,,,,
0.9,910.39,573.07,73.97,590,447,175,1.2,0.035,0.2,0.007,0.001,0.001,209,,,,
0.7,925.16,698.19,76.53,690,305,998,0.5,0.0025,0.41,0.006,0.001,0.043,214,,,,
1.2,915.1,568.28,69.2,670,427,915,0.8,0.04,0.17,0.007,0.001,0.001,168,,,,
1.1,887.13,576.52,68.67,590,261,419,1.2,0.05,0.3,0.006,0.001,0.001,199,,,,
0.6,888.82,574.17,78.36,570,377,380,1,0.045,0.28,0.005,0.001,0.001,228,,,,
1.2,921.55,699.86,62.31,690,305,990,0.7,0.0023,0.43,0.008,0.001,0.042,227,,,,
1.02,892.82,576.67,70.92,590,278,388,1.2,0.045,0.26,0.004,0.001,0.001,204,,,,
0.8,912.18,694.09,79.38,660,369,807,0.3,0.0024,0.07,0.003,0.001,0.06,159,,,,
2,885.47,573.37,49.1,570,247,384,1.8,0.06,0.25,0.002,0.001,0.001,205,,,,
1,908.41,566.23,74.23,670,427,896,0.8,0.035,0.16,0.006,0.001,0.001,179,,,,
1.2,907.81,576.42,65.51,570,253,383,1.2,0.05,0.45,0.005,0.001,0.001,195,,,,
1.25,890.27,575.86,65.08,590,372,385,1.2,0.07,0.5,0.025,0.001,0.001,230,,,,
2,877.27,573.16,54.76,570,291,346,1.8,0.05,0.24,0.002,0.001,0.001,205,,,,
1.6,879.2,573.62,59.05,570,327,309,1.4,0.045,0.21,0.007,0.001,0.001,209,,,,
2.3,918.42,703.2,61.18,690,306,965,0.3,0.0024,0.08,0.007,0.001,0.06,123,,,,
0.7,912.22,703.89,81.88,660,425,780,0.3,0.002,0.0599,0.002,0.001,0.061,138,,,,
2,914.49,699.37,59.42,660,427,790,0.3,0.0021,0.06,0.003,0.001,0.063,147,,,,
0.7,923.1,699.89,76.53,690,307,975,0.5,0.0027,0.41,0.008,0.001,0.04,218,,,,
1.6,882.12,568.66,59.45,570,249,389,1.4,0.045,0.32,0.002,0.001,0.001,213,,,,
1.5,885.37,572.94,59.66,570,250,379,1.2,0.06,0.42,0.003,0.001,0.001,200,,,,
0.5,885.21,571.81,79.8,590,249,418,1,0.045,0.27,0.004,0.001,0.001,178,,,,
0.6,923.69,698.81,82.17,670,426,930,0.3,0.0022,0.06,0.005,0.001,0.062,137,,,,
2,890.48,580.91,49.1,570,283,347,1.8,0.045,0.25,0.004,0.001,0.001,218,,,,
3,880.69,568.85,44.47,570,463,292,1.8,0.05,0.29,0.005,0.001,0.001,215,,,,
0.7,919.93,698.83,81.88,660,426,810,0.3,0.0023,0.06,0.005,0.001,0.06,139,,,,
1.1,890.11,573.71,68.67,590,375,364,1.2,0.05,0.25,0.004,0.001,0.001,202,,,,
1.25,890.71,570.84,65.08,590,374,355,1.2,0.06,0.42,0.006,0.001,0.001,205,,,,
0.9,888.25,572.55,69.63,590,381,407,1.2,0.0469,0.28,0.007,0.001,0.001,216,,,,
0.8,916.44,565.55,72.37,670,426,915,0.8,0.04,0.19,0.015,0.001,0.001,179,,,,
1,892.59,581.64,66.53,590,256,382,1.2,0.06,0.43,0.005,0.001,0.001,212,,,,
1.2,880.73,572.07,68.05,660,368,780,1.2,0.05,0.29,0.003,0.001,0.001,198,,,,
1.15,896.34,570.17,67.25,590,249,402,1.2,0.05,0.25,0.004,0.001,0.001,210,,,,
0.7,908.47,573.75,76.43,590,248,405,1,0.05,0.47,0.002,0.001,0.001,196,,,,
0.78,897.27,575.7,71.82,590,245,442,1.2,0.045,0.24,0.004,0.001,0.001,198,,,,
2,886.34,683.74,48.9,590,301,322,2.2,0.05,0.22,0.015,0.001,0.001,192,,,,
0.75,913.98,698.3,74.37,690,306,990,0.5,0.003,0.49,0.008,0.001,0.042,219,,,,
0.9,914.2,699.03,71.72,690,304,990,0.5,0.0032,0.4,0.006,0.001,0.0359,225,,,,
1.2,883.97,574.64,64.86,590,376,392,1.2,0.048,0.27,0.005,0.001,0.001,195,,,,
0.8,909.68,566.73,72.37,670,426,940,0.8,0.035,0.17,0.0089,0.001,0.001,169,,,,
1.5,875.39,579.63,60.05,600,359,299,1.2,0.04,0.24,0.01,0.001,0.001,215,,,,
1.4,911.69,565.03,64.15,670,427,930,0.8,0.045,0.15,0.004,0.001,0.001,172,,,,
