,Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa)
1167,0.7,920.86,704.51,81.88,660.0,424.0,750.0,0.3,0.002,0.05,0.006,0.001,0.063,166.0
1168,1.2,908.01,567.31,67.58,670.0,427.0,930.0,0.8,0.035,0.17,0.007,0.001,0.001,173.0
1169,1.4,908.5,573.43,71.32,670.0,427.0,909.0,0.8,0.04,0.16,0.004,0.001,0.001,168.0
1170,0.75,919.89,695.57,80.63,660.0,428.0,780.0,0.3,0.0022,0.05,0.004,0.001,0.06,165.0
1171,0.7,922.25,697.87,81.88,660.0,425.0,750.0,0.3,0.0022,0.05,0.004,0.001,0.06,165.0
1172,0.7,929.64,698.83,81.88,660.0,432.0,778.0,0.3,0.002,0.05,0.003,0.001,0.06,173.0
1173,0.7,901.02,569.3,72.0,670.0,427.0,862.0,0.8,0.045,0.15,0.008,0.001,0.001,161.0
1174,0.7,905.11,569.77,72.0,670.0,429.0,929.0,0.8,0.03,0.15,0.004,0.001,0.001,154.0
1175,1.6,904.52,574.77,68.56,670.0,428.0,930.0,0.8,0.035,0.2,0.0049,0.001,0.001,158.0
1176,0.65,916.01,702.21,80.71,660.0,426.0,772.0,0.3,0.0018,0.08,0.006,0.001,0.062,160.0
1177,0.9,921.03,698.98,79.44,660.0,428.0,780.0,0.3,0.002,0.05,0.005,0.001,0.063,163.0
1178,0.9,914.15,698.24,79.44,660.0,428.0,780.0,0.3,0.002,0.05,0.005,0.001,0.063,178.0
1179,0.7,896.34,566.98,74.0,670.0,427.0,943.0,0.8,0.035,0.17,0.006,0.001,0.001,167.0
1180,0.65,916.46,700.79,80.71,660.0,428.0,780.0,0.3,0.0022,0.06,0.006,0.001,0.061,167.0
1181,0.9,906.02,564.51,69.0,670.0,428.0,930.0,0.8,0.04,0.18,0.0089,0.001,0.001,146.0
1182,0.6,904.36,567.43,79.1,670.0,428.0,930.0,0.8,0.04,0.18,0.0089,0.001,0.001,168.0
1183,0.9,910.09,563.63,69.0,670.0,427.0,920.0,0.8,0.04,0.18,0.0089,0.001,0.001,158.0
1184,0.7,922.57,702.16,81.88,660.0,424.0,780.0,0.3,0.0021,0.0599,0.0089,0.001,0.0649,155.0
1185,0.7,911.45,697.37,81.88,660.0,428.0,773.0,0.3,0.0021,0.04,0.005,0.001,0.054,178.0
1186,0.7,913.65,698.63,81.88,660.0,428.0,780.0,0.3,0.0022,0.06,0.003,0.001,0.063,154.0
1187,0.9,896.1,566.73,69.0,670.0,427.0,920.0,0.8,0.04,0.18,0.0089,0.001,0.001,155.0
1188,0.75,919.01,703.34,80.63,660.0,428.0,770.0,0.3,0.0027,0.05,0.006,0.001,0.056,168.0
1189,0.7,919.93,703.01,81.88,660.0,366.0,772.0,0.3,0.0024,0.05,0.002,0.001,0.059,160.0
1190,0.8,904.57,568.05,70.39,670.0,428.0,930.0,0.8,0.04,0.15,0.005,0.001,0.001,153.0
1191,0.8,902.62,565.96,70.39,670.0,426.0,930.0,0.8,0.04,0.15,0.005,0.001,0.001,149.0
1192,1.4,909.2,579.12,70.13,670.0,428.0,950.0,0.8,0.035,0.13,0.003,0.001,0.001,165.0
1193,1.2,903.73,572.77,69.2,670.0,427.0,897.0,0.8,0.04,0.16,0.005,0.001,0.001,165.0
1194,0.65,899.79,563.42,75.79,670.0,425.0,930.0,0.8,0.035,0.17,0.008,0.001,0.001,164.0
1195,0.9,914.61,698.33,79.44,660.0,427.0,779.0,0.3,0.002,0.05,0.005,0.001,0.063,170.0
1196,1.0,918.33,699.07,77.2,660.0,428.0,780.0,0.3,0.0032,0.05,0.008,0.001,0.064,168.0
1197,0.7,906.17,697.88,81.88,660.0,425.0,750.0,0.3,0.0024,0.05,0.005,0.001,0.056,170.0
1198,0.7,906.81,696.04,81.88,660.0,428.0,780.0,0.6,0.0019,0.05,0.002,0.001,0.06,176.0
1199,0.7,905.92,695.82,81.88,660.0,426.0,780.0,0.3,0.0022,0.06,0.005,0.001,0.064,174.0
1200,0.7,921.7,697.77,81.88,660.0,420.0,780.0,0.3,0.0027,0.06,0.008,0.001,0.059,171.0
1201,1.2,895.95,572.17,67.58,670.0,428.0,950.0,0.8,0.035,0.16,0.003,0.001,0.001,171.0
1202,0.9,920.78,702.14,79.44,660.0,428.0,780.0,0.3,0.0021,0.0599,0.0089,0.001,0.0649,158.0
1203,0.7,917.69,698.23,81.88,660.0,424.0,780.0,0.3,0.0029,0.06,0.004,0.001,0.06,152.0
1204,0.7,917.32,696.64,81.88,670.0,427.0,844.0,0.3,0.0023,0.05,0.004,0.001,0.059,172.0
1205,0.7,917.12,696.35,81.88,670.0,427.0,930.0,0.3,0.0023,0.05,0.004,0.001,0.059,161.0
1206,0.6,913.3,697.85,82.17,660.0,428.0,780.0,0.3,0.0023,0.06,0.005,0.001,0.06,178.0
1207,0.7,917.62,700.14,81.88,670.0,425.0,879.0,0.3,0.0024,0.06,0.004,0.001,0.057,173.0
1208,0.65,888.5,569.94,75.79,670.0,428.0,905.0,0.8,0.035,0.19,0.0179,0.001,0.001,167.0
1209,1.2,893.65,564.24,69.2,670.0,426.0,895.0,0.8,0.035,0.17,0.008,0.001,0.001,167.0
1210,0.8,895.25,568.89,70.39,670.0,428.0,905.0,0.8,0.045,0.16,0.004,0.001,0.001,212.0
1211,0.8,903.86,565.41,70.39,670.0,428.0,905.0,0.8,0.035,0.16,0.005,0.001,0.001,206.0
1212,0.65,899.73,570.99,75.79,670.0,424.0,930.0,0.8,0.04,0.15,0.005,0.001,0.001,214.0
1213,0.65,906.64,563.8,75.79,670.0,425.0,930.0,0.8,0.04,0.18,0.011,0.001,0.001,211.0
1214,0.65,886.79,565.07,75.79,670.0,425.0,930.0,0.8,0.035,0.19,0.0179,0.001,0.001,215.0
1215,0.65,907.58,564.14,75.79,670.0,425.0,930.0,0.8,0.035,0.19,0.0179,0.001,0.001,222.0
1216,0.8,910.7,698.75,79.38,660.0,428.0,780.0,0.3,0.0017,0.06,0.006,0.001,0.061,219.0
1217,1.2,916.58,697.98,72.76,660.0,425.0,765.0,0.3,0.0022,0.06,0.004,0.001,0.061,219.0
1218,0.65,912.97,699.23,80.71,660.0,426.0,761.0,0.3,0.0024,0.0599,0.004,0.001,0.0619,223.0
1219,0.65,918.51,700.56,80.71,670.0,426.0,907.0,0.3,0.0023,0.08,0.006,0.001,0.066,202.8
1220,0.65,917.14,698.31,80.71,670.0,428.0,935.0,0.3,0.0023,0.08,0.006,0.001,0.066,208.0
1221,0.7,922.61,699.14,81.88,660.0,428.0,780.0,0.3,0.0026,0.05,0.006,0.001,0.064,214.0
1222,1.4,905.54,573.32,70.13,670.0,426.0,850.0,0.8,0.045,0.15,0.008,0.001,0.001,230.0
1223,1.4,906.46,566.47,70.13,670.0,426.0,850.0,0.8,0.04,0.15,0.004,0.001,0.001,211.0
1224,1.4,902.76,566.25,70.13,670.0,426.0,850.0,0.8,0.045,0.16,0.011,0.001,0.001,216.0
1225,0.8,890.46,575.07,72.37,670.0,424.0,853.0,0.8,0.03,0.14,0.003,0.001,0.001,212.0
1226,0.8,903.1,555.0,72.37,670.0,427.0,934.0,0.8,0.03,0.15,0.004,0.001,0.001,202.0
1227,0.7,883.75,564.14,72.0,670.0,425.0,930.0,0.8,0.05,0.17,0.004,0.001,0.001,211.0
1228,0.7,897.07,561.04,72.0,670.0,425.0,930.0,0.8,0.05,0.17,0.004,0.001,0.001,202.0
1229,0.7,884.17,569.2,72.0,670.0,423.0,935.0,0.8,0.04,0.15,0.004,0.001,0.001,212.0
1230,0.7,898.84,560.09,72.0,670.0,427.0,930.0,0.8,0.04,0.15,0.004,0.001,0.001,232.0
1231,0.7,902.95,565.35,72.0,670.0,427.0,930.0,0.8,0.04,0.15,0.004,0.001,0.001,210.0
1232,0.7,915.71,699.78,81.88,670.0,427.0,844.0,0.3,0.0022,0.05,0.005,0.001,0.055,206.0
1233,0.7,921.69,702.73,81.88,660.0,369.0,805.0,0.3,0.0025,0.06,0.006,0.001,0.063,192.0
1234,1.2,918.05,704.97,69.35,660.0,368.0,750.0,0.3,0.002,0.06,0.003,0.001,0.063,209.0
1235,0.8,904.34,565.8,72.37,670.0,426.0,864.0,0.8,0.042,0.16,0.005,0.001,0.001,219.0
1236,0.7,896.23,567.27,74.0,670.0,429.0,930.0,0.8,0.035,0.16,0.006,0.001,0.001,204.0
1237,0.7,881.26,559.81,72.0,670.0,425.0,930.0,0.8,0.04,0.18,0.008,0.001,0.001,225.0
1238,0.7,899.59,565.7,72.0,670.0,425.0,930.0,0.8,0.04,0.18,0.008,0.001,0.001,193.0
1239,1.2,906.69,560.32,69.2,670.0,425.0,930.0,0.8,0.042,0.16,0.005,0.001,0.001,198.0
1240,1.2,890.95,568.57,69.2,670.0,425.0,930.0,0.8,0.04,0.15,0.008,0.001,0.001,205.0
1241,0.65,902.97,567.82,75.79,670.0,424.0,930.0,0.8,0.04,0.17,0.008,0.001,0.001,227.0
1242,1.0,904.73,545.88,74.23,670.0,425.0,930.0,0.8,0.04,0.17,0.008,0.001,0.001,219.0
1243,0.8,910.94,566.15,70.39,670.0,428.0,818.0,0.8,0.05,0.15,0.008,0.001,0.001,219.0
1244,0.65,889.82,564.95,75.79,670.0,428.0,905.0,0.8,0.05,0.15,0.008,0.001,0.001,212.0
1245,0.8,899.65,568.03,70.39,670.0,424.0,930.0,0.8,0.05,0.15,0.008,0.001,0.001,222.0
1246,0.7,930.07,700.27,81.88,660.0,426.0,750.0,0.3,0.0019,0.04,0.008,0.001,0.064,220.0
1247,1.2,921.53,698.22,69.35,660.0,428.0,750.0,0.3,0.0021,0.06,0.007,0.001,0.062,203.0
1248,0.6,907.4,566.46,79.1,670.0,428.0,818.0,0.8,0.04,0.17,0.008,0.001,0.001,211.0
1249,1.2,899.09,566.1,69.2,670.0,424.0,935.0,0.8,0.035,0.16,0.004,0.001,0.001,201.0
1250,1.0,900.59,562.83,74.23,670.0,425.0,851.0,0.8,0.04,0.14,0.006,0.001,0.001,197.0
1251,1.8,892.39,567.08,68.33,670.0,424.0,870.0,0.8,0.04,0.14,0.006,0.001,0.001,194.0
1252,0.9,922.88,699.11,79.44,660.0,366.0,780.0,0.3,0.0025,0.06,0.007,0.001,0.068,221.0
1253,0.9,920.98,699.84,79.44,660.0,429.0,756.0,0.3,0.0025,0.06,0.007,0.001,0.068,226.0
1254,0.9,918.14,700.64,76.88,670.0,426.0,840.0,0.3,0.002,0.06,0.005,0.001,0.056,220.0
1255,0.7,911.94,694.77,81.88,660.0,427.0,798.0,0.3,0.0023,0.06,0.005,0.001,0.06,202.0
1256,0.7,936.06,702.75,81.88,660.0,427.0,780.0,0.3,0.0022,0.07,0.005,0.001,0.064,209.0
1257,0.7,947.54,699.08,81.88,660.0,428.0,780.0,0.3,0.0023,0.06,0.005,0.001,0.062,209.0
1258,0.65,919.85,697.19,80.71,660.0,427.0,780.0,0.3,0.0021,0.06,0.007,0.001,0.058,192.9
1259,0.65,920.56,697.63,80.71,660.0,428.0,790.0,0.3,0.0021,0.06,0.008,0.001,0.061,187.0
1260,0.7,921.97,698.51,81.88,670.0,426.0,900.0,0.3,0.0021,0.06,0.008,0.001,0.061,209.0
1261,0.8,923.02,696.0,79.38,660.0,426.0,740.0,0.3,0.0024,0.07,0.007,0.001,0.06,209.0
1262,0.65,900.42,568.6,77.4,670.0,426.0,930.0,0.8,0.037,0.16,0.015,0.001,0.001,201.0
1263,0.65,910.38,566.18,77.4,670.0,426.0,929.0,0.8,0.037,0.16,0.015,0.001,0.001,194.0
1264,0.65,895.39,562.6,77.4,670.0,426.0,929.0,0.8,0.037,0.16,0.015,0.001,0.001,189.0
1265,0.7,891.43,567.19,75.73,670.0,425.0,954.0,0.8,0.04,0.18,0.007,0.001,0.001,209.0
1266,0.7,906.93,567.37,75.73,670.0,426.0,930.0,0.8,0.04,0.18,0.007,0.001,0.001,199.0
1267,0.7,888.35,564.82,75.73,670.0,426.0,930.0,0.8,0.04,0.18,0.007,0.001,0.001,191.0
1268,0.65,917.29,697.39,80.71,660.0,428.0,750.0,0.3,0.0029,0.07,0.007,0.001,0.062,204.0
1269,0.6,918.05,698.23,82.17,660.0,428.0,790.0,0.3,0.0021,0.05,0.006,0.001,0.058,169.0
1270,0.9,914.13,697.22,79.44,660.0,424.0,780.0,0.3,0.0022,0.07,0.005,0.001,0.064,191.0
1271,0.7,916.92,700.56,81.88,670.0,428.0,897.0,0.3,0.0018,0.05,0.005,0.001,0.057,198.0
1272,0.7,911.8,703.95,81.88,670.0,428.0,898.0,0.3,0.0021,0.07,0.006,0.001,0.066,192.0
1273,0.8,912.7,699.63,79.38,660.0,425.0,796.0,0.3,0.0019,0.04,0.008,0.001,0.064,208.0
1274,1.6,906.68,564.78,68.56,670.0,430.0,876.0,0.8,0.04,0.18,0.006,0.001,0.001,194.0
1275,1.6,907.5,563.62,68.56,670.0,430.0,876.0,0.8,0.035,0.16,0.005,0.001,0.001,181.0
1276,1.0,902.64,564.01,74.23,670.0,425.0,891.0,0.8,0.04,0.18,0.006,0.001,0.001,189.0
1277,1.2,901.66,568.65,69.2,670.0,425.0,891.0,0.8,0.035,0.16,0.005,0.001,0.001,183.6
1278,1.2,905.6,565.8,69.2,670.0,425.0,891.0,0.8,0.04,0.18,0.006,0.001,0.001,209.0
1279,0.6,910.75,691.59,82.17,670.0,426.0,900.0,0.3,0.0019,0.06,0.005,0.001,0.064,191.0
1280,0.7,912.93,699.31,79.29,660.0,426.0,779.0,0.3,0.0023,0.06,0.007,0.001,0.063,177.0
1281,0.65,922.03,696.99,80.71,670.0,427.0,859.0,0.3,0.0023,0.08,0.003,0.001,0.063,187.0
1282,0.65,916.31,695.91,80.71,670.0,425.0,897.0,0.3,0.0023,0.07,0.003,0.001,0.063,209.1
1283,0.65,915.91,695.17,80.71,670.0,425.0,897.0,0.3,0.003,0.05,0.007,0.001,0.055,197.0
1284,0.65,917.26,696.95,80.71,670.0,425.0,897.0,0.3,0.0022,0.06,0.007,0.001,0.06,209.0
1285,0.65,916.38,701.0,80.71,670.0,426.0,900.0,0.3,0.0025,0.06,0.006,0.001,0.056,194.0
1286,0.65,915.63,699.67,80.71,660.0,428.0,777.0,0.3,0.0026,0.07,0.008,0.001,0.063,206.0
1287,0.8,890.78,573.59,72.37,670.0,426.0,930.0,0.8,0.04,0.18,0.0089,0.001,0.001,207.0
1288,1.2,899.71,560.83,69.2,670.0,427.0,930.0,0.8,0.035,0.14,0.007,0.001,0.001,203.0
1289,0.65,915.97,698.41,80.71,670.0,427.0,900.0,0.3,0.003,0.05,0.007,0.001,0.055,203.0
1290,0.7,917.71,697.62,81.88,660.0,427.0,750.0,0.3,0.0021,0.07,0.007,0.001,0.068,209.0
1291,0.7,905.01,699.31,81.88,660.0,427.0,750.0,0.3,0.0022,0.06,0.007,0.001,0.06,192.0
1292,0.8,914.47,699.22,79.38,660.0,367.0,750.0,0.3,0.0027,0.0599,0.007,0.001,0.063,205.0
1293,0.65,918.47,697.97,80.71,660.0,428.0,750.0,0.3,0.0027,0.05,0.004,0.001,0.06,205.0
1294,0.7,917.75,698.09,81.88,670.0,428.0,897.0,0.3,0.0024,0.07,0.007,0.001,0.061,209.0
1295,0.6,894.31,567.04,77.61,670.0,427.0,930.0,0.8,0.04,0.17,0.0089,0.001,0.001,203.2
1296,0.8,890.49,575.29,70.39,670.0,430.0,876.0,0.8,0.03,0.16,0.005,0.001,0.001,195.0
1297,0.8,898.7,563.02,70.39,670.0,427.0,930.0,0.8,0.03,0.16,0.005,0.001,0.001,210.0
1298,0.8,894.22,565.79,70.39,670.0,428.0,901.0,0.8,0.035,0.16,0.008,0.001,0.001,203.0
1299,0.8,902.95,564.28,70.39,670.0,427.0,930.0,0.8,0.04,0.15,0.007,0.001,0.001,187.0
1300,0.8,898.19,566.11,70.39,670.0,425.0,879.0,0.8,0.035,0.16,0.008,0.001,0.001,201.0
1301,0.8,897.77,565.24,70.39,670.0,424.0,934.0,0.8,0.045,0.16,0.004,0.001,0.001,194.0
1302,0.8,916.61,703.73,79.38,660.0,428.0,750.0,0.3,0.0019,0.07,0.005,0.001,0.06,190.0
1303,0.7,916.18,701.46,81.88,670.0,428.0,930.0,0.3,0.0023,0.06,0.008,0.001,0.063,192.0
1304,0.7,918.28,700.1,81.88,670.0,428.0,798.0,0.3,0.0023,0.04,0.005,0.001,0.056,210.0
1305,0.7,915.94,700.82,81.88,660.0,428.0,780.0,0.3,0.0024,0.05,0.005,0.001,0.056,209.0
1306,0.7,915.37,693.2,81.88,660.0,428.0,750.0,0.3,0.0025,0.07,0.005,0.001,0.07,210.0
1307,0.65,882.39,570.27,75.79,670.0,427.0,900.0,0.8,0.025,0.16,0.006,0.001,0.001,209.0
1308,0.65,895.55,562.93,75.79,670.0,426.0,930.0,0.8,0.035,0.18,0.004,0.001,0.001,187.1
1309,0.65,889.61,563.86,75.79,670.0,433.0,898.0,0.8,0.04,0.17,0.0089,0.001,0.001,195.0
1310,0.6,904.98,568.66,77.61,670.0,426.0,930.0,0.8,0.04,0.17,0.0089,0.001,0.001,194.3
1311,0.6,915.9,696.7,82.17,660.0,430.0,780.0,0.3,0.0022,0.06,0.005,0.001,0.058,200.0
1312,0.65,880.86,564.64,75.79,670.0,424.0,934.0,0.8,0.04,0.18,0.006,0.001,0.001,192.0
1313,0.65,898.93,566.04,75.79,670.0,424.0,934.0,0.8,0.035,0.17,0.008,0.001,0.001,198.0
1314,1.2,890.52,563.78,67.58,670.0,427.0,840.0,0.8,0.035,0.17,0.007,0.001,0.001,194.0
1315,0.7,895.16,567.89,74.0,670.0,433.0,898.0,0.8,0.035,0.17,0.004,0.001,0.001,133.0
1316,0.7,888.83,567.58,74.0,670.0,429.0,928.0,0.8,0.04,0.18,0.0089,0.001,0.001,133.0
1317,0.8,895.41,565.17,72.37,670.0,429.0,928.0,0.8,0.033,0.17,0.004,0.001,0.001,131.0
1318,0.6,915.58,697.54,82.17,660.0,426.0,780.0,0.3,0.0025,0.07,0.005,0.001,0.062,137.0
1319,1.8,902.05,575.71,68.33,670.0,425.0,900.0,0.8,0.035,0.16,0.005,0.001,0.001,140.0
1320,0.65,899.04,568.74,77.4,670.0,428.0,900.0,0.8,0.035,0.15,0.007,0.001,0.001,134.0
1321,0.8,897.6,564.52,72.37,670.0,429.0,928.0,0.8,0.045,0.15,0.0049,0.001,0.001,135.0
1322,0.9,899.42,695.94,78.49,660.0,427.0,780.0,0.3,0.0022,0.07,0.007,0.001,0.066,147.0
1323,0.7,914.03,699.15,81.88,660.0,426.0,780.0,0.3,0.0022,0.06,0.004,0.001,0.062,141.0
1324,0.7,910.3,693.06,81.88,660.0,429.0,778.0,0.3,0.0025,0.07,0.005,0.001,0.07,135.0
1325,0.8,896.08,565.01,72.37,670.0,425.0,900.0,0.8,0.04,0.18,0.0089,0.001,0.001,143.0
1326,0.7,917.34,699.17,81.88,670.0,427.0,900.0,0.3,0.0019,0.06,0.007,0.001,0.06,135.0
1327,0.7,910.85,698.08,81.88,660.0,428.0,780.0,0.3,0.0023,0.06,0.005,0.001,0.061,150.0
1328,0.7,916.88,699.68,81.88,670.0,427.0,900.0,0.3,0.0019,0.06,0.007,0.001,0.06,142.0
1329,0.6,917.65,695.18,82.17,660.0,424.0,750.0,0.3,0.0019,0.06,0.007,0.001,0.06,136.0
1330,0.6,916.75,697.63,82.17,660.0,428.0,750.0,0.3,0.002,0.05,0.004,0.001,0.055,138.0
1331,0.6,916.13,699.84,82.17,660.0,428.0,720.0,0.3,0.002,0.05,0.003,0.001,0.061,145.0
1332,0.6,916.97,699.17,82.17,660.0,428.0,720.0,0.3,0.0021,0.06,0.006,0.001,0.065,147.0
1333,0.7,916.31,700.56,81.88,660.0,365.0,750.0,0.3,0.0022,0.08,0.005,0.001,0.06,138.0
1334,0.7,917.86,698.28,81.88,660.0,429.0,750.0,0.3,0.0021,0.05,0.006,0.001,0.061,157.0
1335,0.6,911.32,696.44,82.17,660.0,371.0,753.0,0.3,0.0023,0.06,0.005,0.001,0.061,140.0
1336,0.6,916.49,698.89,82.17,660.0,428.0,780.0,0.3,0.002,0.05,0.004,0.001,0.055,153.0
1337,0.7,879.3,565.13,72.0,670.0,427.0,933.0,0.8,0.03,0.14,0.003,0.001,0.001,138.0
1338,0.7,899.46,568.91,72.0,670.0,427.0,933.0,0.8,0.03,0.14,0.003,0.001,0.001,150.0
1339,0.65,911.84,695.55,80.71,670.0,427.0,900.0,0.3,0.0023,0.06,0.005,0.001,0.062,140.0
1340,0.65,917.31,697.1,80.71,660.0,425.0,750.0,0.3,0.002,0.04,0.004,0.001,0.063,145.0
1341,0.65,913.58,696.81,80.71,690.0,426.0,750.0,0.3,0.0018,0.06,0.005,0.001,0.066,148.0
1342,1.4,915.37,587.36,71.32,670.0,426.0,930.0,0.8,0.04,0.16,0.004,0.001,0.001,150.0
1343,0.65,910.32,698.32,80.71,660.0,367.0,747.0,0.3,0.002,0.06,0.005,0.001,0.062,145.0
1344,0.9,916.33,699.97,79.44,670.0,618.0,628.0,0.3,0.002,0.0599,0.0049,0.001,0.0549,152.0
1345,0.65,919.44,696.99,80.71,660.0,426.0,750.0,0.5,0.0024,0.1,0.007,0.001,0.065,152.0
1346,0.7,919.42,699.48,81.88,660.0,426.0,750.0,0.3,0.0022,0.06,0.007,0.001,0.06,141.0
1347,0.65,915.61,695.73,80.71,660.0,427.0,750.0,0.3,0.0021,0.06,0.007,0.001,0.058,141.0
1348,0.8,902.46,564.86,72.37,670.0,427.0,900.0,0.8,0.045,0.17,0.005,0.001,0.001,142.0
1349,0.8,902.02,568.57,72.37,670.0,427.0,900.0,0.8,0.0299,0.1599,0.007,0.001,0.001,145.0
1350,0.9,896.51,564.6,69.0,670.0,428.0,930.0,0.8,0.045,0.17,0.005,0.001,0.001,151.0
1351,0.9,906.81,565.67,69.0,670.0,428.0,930.0,0.8,0.0299,0.1599,0.007,0.001,0.001,140.0
1352,0.8,905.36,571.33,72.37,670.0,426.0,900.0,0.8,0.0399,0.17,0.0089,0.001,0.001,132.0
1353,1.6,910.72,556.35,68.56,670.0,426.0,900.0,0.8,0.04,0.15,0.006,0.001,0.001,143.0
1354,1.6,909.81,558.35,68.56,670.0,426.0,930.0,0.8,0.035,0.18,0.006,0.001,0.001,139.0
1355,1.8,901.12,575.9,68.33,670.0,426.0,900.0,0.8,0.04,0.15,0.006,0.001,0.001,160.0
1356,0.75,908.36,702.63,74.37,690.0,308.0,989.0,0.5,0.0029,0.41,0.007,0.001,0.033,134.0
1357,0.7,909.25,700.49,81.88,670.0,427.0,829.0,0.3,0.0022,0.06,0.005,0.001,0.058,140.0
1358,0.7,920.72,701.2,81.88,660.0,425.0,750.0,0.3,0.0026,0.08,0.007,0.001,0.058,144.0
1359,0.7,927.62,700.55,81.88,660.0,426.0,750.0,0.3,0.0029,0.06,0.007,0.001,0.062,157.0
1360,0.7,923.79,701.93,81.88,670.0,427.0,941.0,0.3,0.0023,0.07,0.0089,0.001,0.067,149.0
1361,0.65,893.14,563.33,75.79,670.0,425.0,915.0,0.8,0.04,0.15,0.005,0.001,0.001,160.0
1362,0.65,903.65,569.65,75.79,670.0,425.0,915.0,0.8,0.045,0.16,0.008,0.001,0.001,148.0
1363,0.8,893.37,563.63,72.37,670.0,427.0,900.0,0.8,0.0399,0.17,0.004,0.001,0.001,144.0
1364,1.2,886.44,565.07,69.2,670.0,429.0,900.0,0.8,0.04,0.16,0.006,0.001,0.001,143.0
1365,0.7,915.5,701.79,81.88,660.0,425.0,720.0,0.3,0.0025,0.05,0.008,0.001,0.06,134.0
1366,0.75,919.83,699.45,80.63,690.0,426.0,750.0,0.3,0.0029,0.06,0.007,0.001,0.062,135.0
1367,0.7,914.65,700.76,81.88,660.0,368.0,750.0,0.3,0.0026,0.08,0.007,0.001,0.058,141.0
1368,0.8,899.13,565.38,72.37,670.0,428.0,900.0,0.8,0.035,0.16,0.007,0.001,0.001,138.0
1369,0.9,878.78,573.71,69.0,670.0,427.0,910.0,0.8,0.0399,0.17,0.004,0.001,0.001,134.0
1370,0.9,915.57,700.89,79.44,660.0,426.0,734.0,0.3,0.0026,0.07,0.01,0.001,0.063,139.0
1371,1.4,907.9,565.03,71.32,670.0,429.0,895.0,0.8,0.035,0.18,0.006,0.001,0.001,141.0
1372,1.4,912.08,565.33,71.32,670.0,429.0,895.0,0.8,0.04,0.16,0.006,0.001,0.001,141.0
1373,0.65,906.12,571.22,77.4,670.0,428.0,873.0,0.8,0.045,0.16,0.004,0.001,0.001,146.0
1374,0.7,913.65,706.08,81.88,660.0,426.0,734.0,0.3,0.0017,0.05,0.005,0.001,0.057,150.0
1375,0.7,919.27,705.37,81.88,660.0,426.0,750.0,0.3,0.0022,0.09,0.008,0.001,0.057,150.0
1376,0.7,916.59,702.1,81.88,670.0,427.0,930.0,0.3,0.0027,0.07,0.0049,0.001,0.0689,132.0
1377,0.8,904.57,703.32,79.38,660.0,425.0,720.0,0.3,0.0027,0.06,0.005,0.001,0.061,136.0
1378,1.2,902.53,563.26,67.58,690.0,428.0,840.0,0.8,0.042,0.16,0.006,0.001,0.001,146.0
1379,0.7,899.66,567.46,74.0,670.0,428.0,900.0,0.8,0.042,0.16,0.006,0.001,0.001,134.0
1380,0.7,922.84,704.08,81.88,670.0,425.0,875.0,0.3,0.0026,0.08,0.004,0.001,0.062,134.0
1381,0.7,921.29,703.78,81.88,660.0,427.0,750.0,0.3,0.0024,0.08,0.005,0.001,0.066,137.0
1382,0.9,925.37,699.98,78.49,660.0,429.0,750.0,0.3,0.002,0.05,0.005,0.001,0.068,138.0
1383,0.65,902.85,571.68,75.79,670.0,424.0,931.0,1.0,0.035,0.18,0.004,0.001,0.001,152.0
1384,0.65,910.12,566.51,75.79,670.0,425.0,851.0,0.8,0.04,0.15,0.005,0.001,0.001,144.0
1385,0.65,902.7,563.42,75.79,670.0,425.0,907.0,0.8,0.035,0.18,0.004,0.001,0.001,136.0
1386,0.75,907.28,697.61,80.63,660.0,431.0,748.0,0.3,0.0022,0.05,0.007,0.001,0.056,138.0
1387,0.75,893.34,569.09,67.54,670.0,429.0,895.0,0.8,0.04,0.15,0.006,0.001,0.001,143.0
1388,0.8,906.76,568.91,70.39,670.0,427.0,927.0,0.8,0.045,0.16,0.004,0.001,0.001,154.0
1389,0.6,904.74,566.44,77.61,670.0,435.0,899.0,0.8,0.04,0.18,0.007,0.001,0.001,141.0
1390,0.6,908.06,571.46,77.61,670.0,427.0,927.0,0.8,0.04,0.15,0.005,0.001,0.001,150.0
1391,0.7,918.92,705.92,81.88,660.0,427.0,750.0,0.3,0.0016,0.08,0.008,0.001,0.061,138.0
1392,0.8,915.71,704.33,79.38,670.0,426.0,852.0,0.3,0.0027,0.06,0.005,0.001,0.061,133.0
1393,0.7,918.46,700.03,81.88,660.0,367.0,750.0,0.3,0.0023,0.06,0.005,0.001,0.063,155.0
1394,0.7,919.57,698.51,81.88,670.0,425.0,900.0,0.3,0.0023,0.06,0.005,0.001,0.063,144.0
1395,0.7,916.81,703.76,81.88,670.0,428.0,930.0,0.3,0.0024,0.08,0.005,0.001,0.066,157.0
1396,0.7,918.29,706.49,81.88,660.0,426.0,795.0,0.3,0.0024,0.06,0.007,0.001,0.06,142.0
1397,0.6,911.23,700.68,82.17,660.0,427.0,750.0,0.3,0.0027,0.07,0.006,0.001,0.06,136.0
1398,0.6,883.79,564.99,79.1,670.0,428.0,873.0,0.8,0.04,0.18,0.007,0.001,0.001,140.0
1399,1.2,901.19,570.57,69.2,670.0,427.0,930.0,0.8,0.04,0.16,0.005,0.001,0.001,147.0
